,ZN0707.SHF,ZN0708.SHF,ZN0709.SHF,ZN0710.SHF,ZN0711.SHF,ZN0712.SHF,ZN0801.SHF,ZN0802.SHF,ZN0803.SHF,ZN0804.SHF,ZN0805.SHF,ZN0806.SHF,ZN0807.SHF,ZN0808.SHF,ZN0809.SHF,ZN0810.SHF,ZN0811.SHF,ZN0812.SHF,ZN0901.SHF,ZN0902.SHF,ZN0903.SHF,ZN0904.SHF,ZN0905.SHF,ZN0906.SHF,ZN0907.SHF,ZN0908.SHF,ZN0909.SHF,ZN0910.SHF,ZN0911.SHF,ZN0912.SHF,ZN1001.SHF,ZN1002.SHF,ZN1003.SHF,ZN1004.SHF,ZN1005.SHF,ZN1006.SHF,ZN1007.SHF,ZN1008.SHF,ZN1009.SHF,ZN1010.SHF,ZN1011.SHF,ZN1012.SHF,ZN1101.SHF,ZN1102.SHF,ZN1103.SHF,ZN1104.SHF,ZN1105.SHF,ZN1106.SHF,ZN1107.SHF,ZN1108.SHF,ZN1109.SHF,ZN1110.SHF,ZN1111.SHF,ZN1112.SHF,ZN1201.SHF,ZN1202.SHF,ZN1203.SHF,ZN1204.SHF,ZN1205.SHF,ZN1206.SHF,ZN1207.SHF,ZN1208.SHF,ZN1209.SHF,ZN1210.SHF,ZN1211.SHF,ZN1212.SHF,ZN1301.SHF,ZN1302.SHF,ZN1303.SHF,ZN1304.SHF,ZN1305.SHF,ZN1306.SHF,ZN1307.SHF,ZN1308.SHF,ZN1309.SHF,ZN1310.SHF,ZN1311.SHF,ZN1312.SHF,ZN1401.SHF,ZN1402.SHF,ZN1403.SHF,ZN1404.SHF,ZN1405.SHF,ZN1406.SHF,ZN1407.SHF,ZN1408.SHF,ZN1409.SHF,ZN1410.SHF,ZN1411.SHF,ZN1412.SHF,ZN1501.SHF,ZN1502.SHF,ZN1503.SHF,ZN1504.SHF,ZN1505.SHF,ZN1506.SHF,ZN1507.SHF,ZN1508.SHF,ZN1509.SHF,ZN1510.SHF,ZN1511.SHF,ZN1512.SHF,ZN1601.SHF,ZN1602.SHF,ZN1603.SHF,ZN1604.SHF,ZN1605.SHF,ZN1606.SHF,ZN1607.SHF,ZN1608.SHF,ZN1609.SHF,ZN1610.SHF,ZN1611.SHF,ZN1612.SHF,ZN1701.SHF,ZN1702.SHF,ZN1703.SHF,ZN1704.SHF,ZN1705.SHF,ZN1706.SHF,ZN1707.SHF,ZN1708.SHF,ZN1709.SHF,ZN1710.SHF,ZN1711.SHF,ZN1712.SHF,ZN1801.SHF,ZN1802.SHF,ZN1803.SHF,ZN1804.SHF,ZN1805.SHF,ZN1806.SHF,ZN1807.SHF,ZN1808.SHF,ZN1809.SHF,ZN1810.SHF,ZN1811.SHF,ZN1812.SHF,ZN1901.SHF,ZN1902.SHF,ZN1903.SHF
2007-06-22,28005.0,28160.0,28140.0,28230.0,28250.0,28200.0,28400.0,28400.0,28210.0,27075.0,26880.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-25,26950.0,27090.0,27090.0,27230.0,27200.0,27370.0,27500.0,27780.0,27500.0,27100.0,26880.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-26,26250.0,26455.0,26570.0,26670.0,26700.0,26750.0,27100.0,27000.0,27200.0,27000.0,25800.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-27,25310.0,25620.0,25625.0,25740.0,25645.0,25815.0,25920.0,25935.0,26110.0,26050.0,26000.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-28,26340.0,26550.0,26575.0,26700.0,26770.0,26700.0,26500.0,26700.0,27300.0,26690.0,26000.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-29,26750.0,26760.0,26695.0,26715.0,26865.0,26850.0,26900.0,27070.0,27000.0,26800.0,26900.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-02,26600.0,26590.0,26620.0,26640.0,26700.0,26710.0,26890.0,26700.0,27000.0,26550.0,26150.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-03,27500.0,27545.0,27535.0,27595.0,27660.0,27700.0,27925.0,26700.0,27995.0,26550.0,26150.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-04,27000.0,26755.0,26655.0,26845.0,26785.0,26800.0,26930.0,27000.0,26955.0,26195.0,26500.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-05,27000.0,26810.0,26670.0,26895.0,26700.0,26795.0,26560.0,27000.0,27000.0,26195.0,26500.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-06,27000.0,26400.0,26250.0,26280.0,26340.0,26420.0,26300.0,27000.0,26450.0,25600.0,25950.0,25760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-09,27100.0,26855.0,26990.0,26935.0,27000.0,26980.0,27005.0,27000.0,27000.0,27120.0,26985.0,25760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-10,26800.0,26525.0,26565.0,26665.0,26710.0,26750.0,26750.0,26950.0,26850.0,26850.0,26880.0,26880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-11,26700.0,26390.0,26360.0,26370.0,26350.0,26450.0,26575.0,26650.0,26650.0,26150.0,26500.0,26880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-12,26800.0,26935.0,26940.0,26930.0,26950.0,26930.0,26980.0,26820.0,26990.0,26800.0,26500.0,26880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-13,27010.0,27220.0,27210.0,27205.0,27295.0,27225.0,27175.0,27300.0,27250.0,27320.0,26500.0,26880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-16,27200.0,27110.0,27070.0,27110.0,27055.0,27200.0,27105.0,27195.0,27200.0,27320.0,26500.0,26880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-17,,27040.0,26980.0,26955.0,27000.0,26980.0,26990.0,26990.0,27200.0,27320.0,26500.0,27000.0,27245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-18,,27245.0,27340.0,27390.0,27365.0,27380.0,27270.0,27145.0,27550.0,27345.0,26500.0,27005.0,27245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-19,,27385.0,27400.0,27440.0,27470.0,27330.0,27425.0,27550.0,27555.0,27210.0,26500.0,27005.0,27245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-20,,28405.0,28470.0,28490.0,28450.0,28400.0,28380.0,28100.0,28550.0,28400.0,26500.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-23,,29200.0,29230.0,29180.0,29300.0,29100.0,29330.0,28100.0,29000.0,29230.0,26500.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-24,,28480.0,28530.0,28500.0,28500.0,28730.0,28590.0,28100.0,28480.0,28600.0,27465.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-25,,28850.0,28900.0,28890.0,28830.0,28750.0,28705.0,28100.0,28900.0,28700.0,27465.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-26,,29000.0,29120.0,29110.0,29060.0,28800.0,29090.0,28820.0,29000.0,29070.0,27465.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-27,,28300.0,28275.0,28295.0,28220.0,28220.0,28200.0,28820.0,28300.0,28460.0,27465.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-30,,28400.0,28425.0,28495.0,28500.0,28485.0,28535.0,28650.0,28755.0,28460.0,27465.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,,28700.0,28700.0,28790.0,28780.0,28485.0,28845.0,28655.0,28790.0,28460.0,28560.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-01,,28450.0,28110.0,28110.0,28155.0,28200.0,28060.0,28655.0,28540.0,28890.0,28500.0,27005.0,28600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-02,,28280.0,28360.0,28395.0,28475.0,28675.0,28245.0,28655.0,28200.0,28890.0,28500.0,27005.0,28600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-03,,28500.0,28315.0,28350.0,28350.0,28330.0,28215.0,28200.0,28300.0,28200.0,28200.0,27005.0,28185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-06,,27600.0,27520.0,27470.0,27500.0,27600.0,27500.0,27760.0,27545.0,27595.0,28200.0,27005.0,28185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07,,27900.0,27720.0,27630.0,27635.0,27600.0,27655.0,27745.0,27715.0,27595.0,27600.0,27005.0,28185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-08,,28050.0,27950.0,27820.0,27820.0,27900.0,27705.0,27700.0,27705.0,27595.0,27600.0,27005.0,28185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-09,,28400.0,28410.0,28390.0,28345.0,28300.0,28300.0,28115.0,28135.0,28110.0,28105.0,27005.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-10,,28200.0,27980.0,27965.0,27950.0,27865.0,27735.0,27800.0,27745.0,27800.0,27795.0,27005.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-13,,28200.0,28160.0,28120.0,28100.0,28050.0,28045.0,27800.0,27920.0,27800.0,27810.0,26000.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-14,,28500.0,28140.0,28005.0,27950.0,27955.0,27900.0,27800.0,27735.0,27800.0,27780.0,27040.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-15,,28050.0,27885.0,27750.0,27700.0,27650.0,27705.0,27800.0,27520.0,27800.0,27780.0,27040.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-16,,,27360.0,27100.0,27130.0,27100.0,27085.0,27100.0,27300.0,26700.0,27100.0,27600.0,27800.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-17,,,26330.0,26120.0,26130.0,26075.0,26195.0,26055.0,26040.0,25630.0,26180.0,27600.0,27800.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-20,,,27585.0,27020.0,26890.0,26855.0,26665.0,26530.0,26585.0,26460.0,26480.0,26450.0,26685.0,26500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-21,,,27645.0,26770.0,26535.0,26480.0,26310.0,26530.0,26300.0,26460.0,26550.0,26450.0,26200.0,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-22,,,27790.0,26800.0,26545.0,26420.0,26290.0,26250.0,26230.0,26065.0,26240.0,26120.0,26000.0,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-23,,,28500.0,27600.0,27445.0,27270.0,27055.0,27160.0,26795.0,26720.0,26700.0,26720.0,27040.0,26590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-24,,,28200.0,27240.0,26960.0,26950.0,26805.0,26500.0,26650.0,26600.0,26305.0,26400.0,27040.0,26590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-27,,,28460.0,27725.0,27420.0,27295.0,27225.0,27090.0,26970.0,26825.0,26305.0,26710.0,27350.0,26590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-28,,,28170.0,27450.0,27135.0,27015.0,26950.0,27035.0,26800.0,26825.0,26605.0,26710.0,27350.0,26590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-29,,,27980.0,27290.0,26915.0,26765.0,26630.0,26585.0,26400.0,26450.0,26295.0,26480.0,26350.0,26300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-30,,,28360.0,27535.0,27300.0,27115.0,26970.0,26855.0,26705.0,26660.0,26580.0,26150.0,26445.0,26260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,,,28450.0,27735.0,27500.0,27300.0,27150.0,26905.0,26950.0,26660.0,26700.0,26580.0,26490.0,26260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-03,,,28380.0,27750.0,27450.0,27220.0,27150.0,27050.0,27000.0,26660.0,26830.0,26580.0,26670.0,26260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-04,,,28400.0,27790.0,27510.0,27295.0,27100.0,27075.0,26900.0,26660.0,26750.0,26680.0,26550.0,26260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-05,,,28000.0,27450.0,27130.0,26940.0,26840.0,26720.0,26695.0,26495.0,26520.0,26680.0,26250.0,26260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-06,,,27730.0,26800.0,26380.0,26250.0,26105.0,25950.0,26020.0,26070.0,25850.0,26000.0,25875.0,25715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-07,,,27900.0,26905.0,26405.0,26190.0,26070.0,26005.0,26000.0,25930.0,25880.0,25880.0,25800.0,25800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-10,,,27120.0,26100.0,25580.0,25330.0,25260.0,25260.0,25260.0,25300.0,25130.0,25270.0,25110.0,24950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-11,,,27050.0,26295.0,25870.0,25640.0,25445.0,25390.0,25385.0,25105.0,25200.0,24895.0,25100.0,25050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-12,,,27000.0,26170.0,25740.0,25530.0,25360.0,25295.0,25270.0,25200.0,25155.0,25255.0,25120.0,25150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-13,,,26830.0,26200.0,25670.0,25420.0,25280.0,25210.0,25205.0,25190.0,25100.0,25150.0,25100.0,25010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-14,,,27450.0,26440.0,26065.0,25790.0,25650.0,25595.0,25550.0,25410.0,25400.0,25305.0,25430.0,25380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-17,,,27770.0,26990.0,26435.0,26130.0,25940.0,25880.0,25830.0,25410.0,25795.0,25750.0,25775.0,25590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-18,,,,26850.0,26125.0,25795.0,25620.0,25555.0,25490.0,25475.0,25520.0,25400.0,25480.0,25450.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-19,,,,27255.0,26695.0,26385.0,26170.0,26100.0,26000.0,25475.0,25960.0,25895.0,25845.0,25755.0,25745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
